vulnerabilityID,analysisID,createdAt,vulnerabilities/vulnerabilityID,vulnerabilities_line,vulnerabilities_column,vulnerabilities_confidence,vulnerabilities_file,vulnerabilities_code,vulnerabilities_details,vulnerabilities_securityTool,vulnerabilities_language,vulnerabilities_severity,vulnerabilities_type,vulnerabilities_commitAuthor,vulnerabilities_commitEmail,vulnerabilities_commitHash,vulnerabilities_commitMessage,vulnerabilities_commitDate,vulnerabilities_vulnHash
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151079-03:00,528be0db-cc11-4db5-aec8-28398e279681,3,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashBBCase4.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,8acf3da1a974d71874ccc1ee028d92e25882436b94dbcf40ce545a9a1d90ec9c
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.15108-03:00,6cc218b2-0656-46e3-87ca-cfe7d0bfeadd,3,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashBBCase4.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,8acf3da1a974d71874ccc1ee028d92e25882436b94dbcf40ce545a9a1d90ec9c
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151081-03:00,58c655b8-c648-4b6b-a429-a03c1e66ad9d,9,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashBBCase4.java,"MessageDigest md = MessageDigest.getInstance(""MD2"");","Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,65583e0dedb6c484d3a4e7dda122f4a60b8f9629e9c827712bf4fb97745838a3
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151082-03:00,9021d4f1-ac28-4027-951c-ac4ebfeab661,9,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashBBCase4.java,"MessageDigest md = MessageDigest.getInstance(""MD2"");","Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,65583e0dedb6c484d3a4e7dda122f4a60b8f9629e9c827712bf4fb97745838a3
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151098-03:00,2e2ded0d-2f6f-44f6-b50e-f92e7efba484,3,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashBBCase2.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,abef7c2611f453ad00c741ca0d8ef7acaf7b600bf5624ee1350f4125989bd3c2
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151099-03:00,4ead5ecd-6719-4dc6-bf44-7d5135e2199e,3,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashBBCase2.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,abef7c2611f453ad00c741ca0d8ef7acaf7b600bf5624ee1350f4125989bd3c2
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151099-03:00,58fdcd7a-923d-4a6b-bdfa-028127aaee21,9,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashBBCase2.java,"MessageDigest md = MessageDigest.getInstance(""MD5"");","Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,bb47a93e79cb2718958c8f3b0bb4985efe94faae3b2a74feb53e7e17ae1f8fda
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.1511-03:00,0c4565c3-9ab2-4d52-89ca-c043640d5ad3,9,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashBBCase2.java,"MessageDigest md = MessageDigest.getInstance(""MD5"");","Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,bb47a93e79cb2718958c8f3b0bb4985efe94faae3b2a74feb53e7e17ae1f8fda
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151101-03:00,66966a9b-2b18-4d0d-81c6-3d081d69c5d9,8,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABSCase2.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,1ecba667b48e26c984fae51bdb1d21eb6690012ed1133f42e2b4592095917890
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151102-03:00,bf861d63-ce5e-4eeb-90d2-143e58b4d053,8,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABSCase2.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,1ecba667b48e26c984fae51bdb1d21eb6690012ed1133f42e2b4592095917890
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151103-03:00,5cb96072-9355-41a3-9198-a5b36ccff8ac,31,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABSCase2.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,8996bda2487f60d7d1953a42c906690d4afc937804bd36d513c682edec978624
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151103-03:00,abe45e84-bc6e-4a9f-bfc6-ce7502476a12,31,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABSCase2.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,8996bda2487f60d7d1953a42c906690d4afc937804bd36d513c682edec978624
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151105-03:00,e17c80df-7d8c-444d-a3d6-4d49891f51a9,8,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABSCase3.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,afb811251f7e956df939f7d3855b8ccc26309ba6f596dc9ae8682e935c7ea275
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151105-03:00,9851ba6a-d599-4241-9224-033537bec4f2,8,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABSCase3.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,afb811251f7e956df939f7d3855b8ccc26309ba6f596dc9ae8682e935c7ea275
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151107-03:00,d80ba0be-382e-4d54-9910-e6a1c287d607,31,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABSCase3.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,368a118ee139667817d302c9209de0a9dc0ceca6f7b3e4f9c3963575dc756545
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151108-03:00,78056639-2c17-4aed-8d21-d480795ce411,31,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABSCase3.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,368a118ee139667817d302c9209de0a9dc0ceca6f7b3e4f9c3963575dc756545
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151108-03:00,9538a22e-d128-428a-883a-5e61b5048b66,8,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABSCase4.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,474b4649ef259237d195f709353b8310150d0261c054c15c66c6bb4859a13ef0
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151109-03:00,c15f3fce-a0b1-4b73-8a8d-0cdea3816fcb,8,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABSCase4.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,474b4649ef259237d195f709353b8310150d0261c054c15c66c6bb4859a13ef0
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.15111-03:00,e348212e-62e9-432b-a46b-eabba3cfb733,31,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABSCase4.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,f39bb2a99ba5b2022c4015971e8edb27e9bd78ac477a5da25be7357267705498
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151111-03:00,41f5bda1-69a7-4bef-8ae0-11956d37bf99,31,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABSCase4.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,f39bb2a99ba5b2022c4015971e8edb27e9bd78ac477a5da25be7357267705498
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151112-03:00,7427c904-8b72-4cb4-94ab-35378ae5b84e,3,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashBBCase1.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,6b06d65f211d51c78e9f7da6be9e5039d77a9da6d3a0f637dd69e7d25a0f79e8
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151113-03:00,ee31829b-db9c-4d0c-a9d9-75ff5f343091,3,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashBBCase1.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,6b06d65f211d51c78e9f7da6be9e5039d77a9da6d3a0f637dd69e7d25a0f79e8
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151113-03:00,bae2ce94-81de-4692-9127-54dace854a81,9,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashBBCase1.java,"MessageDigest md = MessageDigest.getInstance(""SHA1"");","Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,fc75cc03dcb6009dc33a5e530d80ef41e78bd20a6943dc381577cecd3308547d
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151114-03:00,d74a5c0d-64c5-47e2-a187-f83f8aabc7e0,9,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashBBCase1.java,"MessageDigest md = MessageDigest.getInstance(""SHA1"");","Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,fc75cc03dcb6009dc33a5e530d80ef41e78bd20a6943dc381577cecd3308547d
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151115-03:00,5d57e4e8-8f80-4785-90d5-f405271655b7,3,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABMCCase3.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,bfdebb253729426936e1d2a6ab94ef56aefe9254be3f9e313d683de180590891
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151116-03:00,bceebf4f-72c2-493d-b458-8147f6fb4a4e,3,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABMCCase3.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,bfdebb253729426936e1d2a6ab94ef56aefe9254be3f9e313d683de180590891
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151117-03:00,f85ae766-807d-4965-bff5-af143102f2e3,8,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABMCCase3.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,db628510e092eeea4032ceab431c8beafdc82f0bad0380e6db2cbd9a71510657
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151118-03:00,d9fb2f3a-12d6-4990-8964-51775ff7202f,8,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABMCCase3.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,db628510e092eeea4032ceab431c8beafdc82f0bad0380e6db2cbd9a71510657
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151119-03:00,b893a7c5-0c21-4274-9b7d-6a27ef78dafe,3,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase8.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,99d638d3183b2e76ee0cb8629b2c71649e1832a2e73abc9f493272deefb188e8
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151133-03:00,318b0652-e0b0-4f77-a424-1e479fbaba91,3,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase8.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,99d638d3183b2e76ee0cb8629b2c71649e1832a2e73abc9f493272deefb188e8
